id_country,Year,Score,GDP,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Confidence in national government
4,2015,5.622519016,10.09350872,0.834824681,70.67931366,0.531736314,,,0.437318921
4,2016,5.033,1.248862028,0.754731655,0.8002893329999999,0.058221195,0.0,0.041272469,
4,2017,5.227,1.2890000000000001,1.239,0.81,0.096,0.0,0.043,
4,2018,5.358,1.1540000000000001,1.202,0.879,0.131,0.0,0.044000000000000004,
8,2005,6.853783607,10.52217484,0.9280006890000001,71.05004883,0.802194953,,,0.238738
8,2007,6.574412346,10.54861927,0.912292421,71.62280273,0.684297025,,,0.30342415
8,2008,6.779774188999999,10.53144073,0.87966311,71.66785431,0.543076873,,,0.36311656200000003
8,2009,6.3338003160000005,10.47051144,0.880312502,71.80085754,0.700550497,,,0.399521708
8,2010,6.354238033,10.48439598,0.8723841309999999,72.15266418,0.737738907,,,0.333916396
8,2011,6.057086468,10.4885273,0.913309336,72.28565979,0.567738414,,,0.25955969100000004
8,2012,5.8393139839999995,10.45724773,0.86948663,72.33071136,0.570094943,,,0.28069460399999996
8,2013,6.009373665,10.42802715,0.916296065,72.37575531,0.499168754,,,0.145972148
8,2014,6.026585102,10.40544128,0.89789933,72.42080688,0.623531222,,,0.309035748
8,2015,5.847683907,10.39468098,0.9089865090000001,72.46585846,0.5747657420000001,,,0.260625869
8,2016,5.977,1.3549468519999999,1.0416674609999999,0.851017892,0.188266635,0.166838825,0.02555649,
8,2017,5.9639999999999995,1.395,1.445,0.853,0.256,0.17300000000000001,0.027999999999999997,
8,2018,6.0,1.264,1.501,0.946,0.281,0.13699999999999998,0.027999999999999997,
2,2005,7.463979244,10.6876421,0.9473579529999999,69.55049896,0.901007771,,,0.429006547
2,2007,7.4518795010000005,10.75475883,0.9438540940000001,70.20897675,0.8960180879999999,,,0.661945999
2,2008,7.631011963,10.7677145,0.9442022440000001,70.34366608,0.8832872509999999,,,0.617428839
2,2010,7.501875877000001,10.73296738,0.9565368890000001,70.73917389,0.921448231,,,0.636186302
2,2011,7.5637979510000015,10.74480247,0.938396096,71.17958832,0.92543155,,,0.603366792
2,2012,7.470715522999999,10.73047543,0.9388846759999999,71.09193420000003,0.8771186470000001,,,0.574513912
2,2013,7.406550407,10.72256088,0.9247054459999999,71.09193420000003,0.9189958570000001,,,0.542986929
2,2014,7.32118845,10.7296648,0.9089957479999999,71.09193420000003,0.910179615,,,0.525242269
2,2015,7.3244371410000015,10.74862385,0.8790104390000001,71.09193420000003,0.903978765,,,0.579621017
2,2016,7.338999999999999,1.46468389,1.02912271,0.812308967,0.552113593,0.474157631,0.29926806699999997,
2,2017,7.3770000000000024,1.504,1.429,0.8109999999999999,0.585,0.47,0.28300000000000003,
2,2018,7.441,1.361,1.4880000000000002,0.878,0.638,0.33299999999999996,0.295,
9,2005,5.587209225,9.740202904,0.9215276240000001,65.25549316,0.782473147,,,0.06876874
9,2007,5.886137486,9.871006966,0.912639678,65.4719696,0.772223353,,,0.18788348100000002
9,2009,5.7720274929999995,9.934649467,0.9167981740000001,65.86458588,0.820649087,,,0.284511507
9,2010,5.8870296479999995,9.973826407999999,0.95506531,66.34422302,0.794900477,,,0.333801061
9,2011,5.646204947999999,10.02215958,0.9045786259999999,66.77928162,0.868148923,,,0.27237618
9,2012,5.87593174,10.03765869,0.9359238740000001,66.82385254,0.811301708,,,0.26862874600000003
9,2013,5.746131897000001,10.05082989,0.911934912,66.86842346,0.775931358,,,0.163588136
9,2014,5.750282287999999,10.08480167,0.923642278,66.91298676,0.8753570909999999,,,0.252522856
9,2015,6.007021904,10.12024021,0.8930904270000001,66.95755768,0.793462157,,,0.211427912
